UNIVERSO_OPERACIONAL,COD_EMPRESA,CD_CIDADE,CD_ESTADO,CODIGO,DESCRICAO,NIVEL_1,CURVA_ABC_RECEITA,CURVA_ABC_ORIGEM,REPRICING_N_EMBALAGENS,REPRICING_FAIXA,SINAL_MARGEM_AUDITAVEL,SINAL_PRECO_LISTA,FLAG_CUSTO_VALIDO,MARGEM_BRUTA_PCT_COM_CUSTO,FLAG_MARGEM_NEGATIVA,REPRICING_RECEITA,ACAO_PRIMARIA,FAIXA_PRIORIDADE
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,418899,"PORCEL.A 59X59 EPO.PLACE      1,39M2",C - PISOS E REVESTIMENTOS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,5914.769700,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,467603,PRATO SMES.PORC.19CM     ASTER 80033,B - UTILIDADES DOMESTICAS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,1,1,1,-33.475799,1,5887.224000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,467603,PRATO SMES.PORC.19CM     ASTER 80033,B - UTILIDADES DOMESTICAS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,1,1,1,-33.475799,1,5788.765500,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,465586,LAV.ROUPA 13KG FV5013WC4A    BR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,ALTA,1,1,1,40.486507,0,5772.900000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,447870,PRATO FUNDO PORC.23CM RUSTICO VD 005,B - UTILIDADES DOMESTICAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,1,1,1,-14.696797,1,5543.275500,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,453054,SOFA 2L 1.90 LINHO            BG 275,O - MOVEIS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,5248.740000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,419816,TORNEIRA PIA COZ. HYDRAMOT. 1167  VM,U - METAIS E ACESSORIOS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,4818.450000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,467603,PRATO SMES.PORC.19CM     ASTER 80033,B - UTILIDADES DOMESTICAS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,1,1,1,-33.475799,1,4810.491000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,467603,PRATO SMES.PORC.19CM     ASTER 80033,B - UTILIDADES DOMESTICAS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,1,1,1,-33.475799,1,4698.466500,PROMOVER,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,442541,"PORCEL.A 60X120 ESM.PULP.CR.AC1,44M2",C - PISOS E REVESTIMENTOS,A,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,4681.908000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,458439,COND.SPLIT 12000 EVAP.VUFI12     126,D - ELETROS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,4513.740000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,446656,"PORCEL.A 19X90ESM.TANZ.CAN.EXT1,03M2",C - PISOS E REVESTIMENTOS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,4320.592500,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,447870,PRATO FUNDO PORC.23CM RUSTICO VD 005,B - UTILIDADES DOMESTICAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,1,1,1,-14.696797,1,4295.844000,PROMOVER,MEDIA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,467967,COND.SPLIT 18000 COND.38AGVC INV.159,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,ALTA,1,1,1,37.009088,0,4197.900000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,436810,COIFA 90CM PRD. SLIM TP1192PT   M220,D - ELETROS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,4091.850000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,447870,PRATO FUNDO PORC.23CM RUSTICO VD 005,B - UTILIDADES DOMESTICAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,1,1,1,-14.696797,1,3987.774000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,242310,ADEGA CLIMATIZ.13GARRAF. AD1522 M220,D - ELETROS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,3777.795000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,467603,PRATO SMES.PORC.19CM     ASTER 80033,B - UTILIDADES DOMESTICAS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,1,1,1,-33.475799,1,3766.045500,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,454300,COND.SPLIT 12000 COND.S4UQ12 INV.115,D - ELETROS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,3757.845000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,467603,PRATO SMES.PORC.19CM     ASTER 80033,B - UTILIDADES DOMESTICAS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,1,1,1,-33.475799,1,3730.377000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,467256,VENT.COL 40CM 3V VTX-40C  PT/AZ M220,D - ELETROS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,1,1,1,32.339133,0,3647.773500,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,446378,ESTANTE HOME 2.40X1.95        AMD/CH,O - MOVEIS,A,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,3569.685000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,457279,PAINEL TV 2.18 WALL LIMIT         NT,O - MOVEIS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,3547.320000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,432465,XICARA CAFE CER.75ML C/P  RS  102441,B - UTILIDADES DOMESTICAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,3430.140000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,464517,CUBA LOC.APOIO C/MESA D3  MATE BLACK,W - LOUCAS E PIAS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,3397.170000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,466419,"PORCEL.A 60X120ESM.KHAL.WH EXT1,44M2",C - PISOS E REVESTIMENTOS,A,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,3380.832000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,446420,PAINEL TV 1.55 C/NICHO LUMINI AMD/TT,O - MOVEIS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,3357.585000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,181513,BACIA P/CX.M.CARLO P808   EB95 EBANO,W - LOUCAS E PIAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,3332.280000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,383785,CUBA LOC.SOB.QUAD.C/M.L129 GELO GE17,W - LOUCAS E PIAS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,3312.435000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,446379,PAINEL TV 1.55 C/NICHO LUMINI FR/OFF,O - MOVEIS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,3254.475000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,446380,PAINEL TV 1.80 C/NICHO        FR/OFF,O - MOVEIS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,3147.690000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,389334,"PORCEL.A 84X84 ESM.QUARTZO AC 1,41M2",C - PISOS E REVESTIMENTOS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,3073.962150,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,80039,FOGAO INDL.4B            PE AP VAP04,N - INDUSTRIAL E NEGOCIOS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,2939.580000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,431545,BUFFET 1.12X0.41 2P 1G CLOE   NT/OFF,O - MOVEIS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,2832.480000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,454057,COMODA 0.90X0.94 5G  BELIZE       BR,O - MOVEIS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,2812.635000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,333503,"PORCEL.A 83X83 ESM.CALACA.SATI2,10M2",C - PISOS E REVESTIMENTOS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,2760.439500,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,261159,TORNEIRA ELET.MESA CR SENS.1188 M220,U - METAIS E ACESSORIOS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,2729.790000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,450827,MESA 1.60X0.80 CJ/06CAD. VD  NAT/OFF,O - MOVEIS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,2623.845000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,430290,PANELEIRO 70CM 2P/3G  FRJ/GRF 500344,O - MOVEIS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,2414.685000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,454362,LUSTRE LED/MET.        3EM1 25W MBIV,I - ILUMINACAO,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,1,55.388331,0,2382.975000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,457910,GARRAFA AGUA VID.1.0L C/T        062,B - UTILIDADES DOMESTICAS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,2364.495000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,422998,DUCHA IDEALE 4T   6800W C/B     M220,U - METAIS E ACESSORIOS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,2307.480000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,430087,"PORCEL.A 120X120 ESM.MUNAR.CI.1,44M2",C - PISOS E REVESTIMENTOS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,2259.381600,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,400439,BACIA KIT COMPL. STUDIO KIDS      BR,W - LOUCAS E PIAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,2258.550000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,462745,DEPURAD.6B 90CM TOUCH  DV92T PT M220,D - ELETROS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,2201.850000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,462743,COOKTOP GRELHA ELET. CK00002 IX MBIV,D - ELETROS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,2130.450000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,453054,SOFA 2L 1.90 LINHO            BG 275,O - MOVEIS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,2099.895000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,373846,PIA IX    2C  50X62 AC C/V 93822/602,W - LOUCAS E PIAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,2076.795000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,467603,PRATO SMES.PORC.19CM     ASTER 80033,B - UTILIDADES DOMESTICAS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,1,1,1,-33.475799,1,2046.922500,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,467605,PRATO FUNDO PORC.22CM    NATUR 80026,B - UTILIDADES DOMESTICAS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,1,1,1,-10.938568,1,2001.667500,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,453054,SOFA 2L 1.90 LINHO            BG 275,O - MOVEIS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1942.395000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,477805,PRATO BOLO CRISTAL RED.31CM C/P  035,B - UTILIDADES DOMESTICAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1927.380000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,464518,CUBA LOC.APOIO C/MESA D3        BEGE,W - LOUCAS E PIAS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1860.180000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,446696,BALCAO COZ. MDF CANTO FRJ/OFW 500333,O - MOVEIS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1858.185000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,125596,CUBA LOC.APOIO 50X38 AGUA 61077 BR01,W - LOUCAS E PIAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1823.745000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,466419,"PORCEL.A 60X120ESM.KHAL.WH EXT1,44M2",C - PISOS E REVESTIMENTOS,A,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1812.132000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,415675,ESPELHEIRA JASMIM 80X54      AMENDOA,O - MOVEIS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1782.858000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,430301,BALCAO COZ.0.80 1P/1G FRJ/GRF 500342,O - MOVEIS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1742.685000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,476293,LENCOL JG  KING DPL NINHO       5002,"K - CAMA, MESA E BANHO",C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,1,73.610447,0,1731.240000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,341628,FORNO INDL. GAS ROMA      IX FIRI110,N - INDUSTRIAL E NEGOCIOS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1679.895000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,400439,BACIA KIT COMPL. STUDIO KIDS      BR,W - LOUCAS E PIAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1583.190000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,463738,CAPACETE  P/MOT. RAZOR SHA. PT/VM 56,A - AUTOMOTIVO,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1574.475000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,467605,PRATO FUNDO PORC.22CM    NATUR 80026,B - UTILIDADES DOMESTICAS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,1,1,1,-10.938568,1,1528.527000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,415675,ESPELHEIRA JASMIM 80X54      AMENDOA,O - MOVEIS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1504.020000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,356358,ESTUFA 10 BAND DP VC ACL 5810PR M220,N - INDUSTRIAL E NEGOCIOS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1469.790000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,247076,CUBA LOC.APOIO S/MESA QR3 173075BR01,W - LOUCAS E PIAS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1341.585000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,125596,CUBA LOC.APOIO 50X38 AGUA 61077 BR01,W - LOUCAS E PIAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1316.385000,REPRECIFICAR,ALTA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,267049,CUBA LOC.SOB/AP.41X34 Q7 173045 BR01,W - LOUCAS E PIAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1284.780000,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,331170,"REVEST.A 30X90 DIAMANTE BR BR 1,62M2",C - PISOS E REVESTIMENTOS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1273.198500,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,274459,FRITADOR 2 CESTOS ELETR. FED20N M220,N - INDUSTRIAL E NEGOCIOS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1259.895000,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,348310,BALANCA ELET.300KG PLATAF. IX   2169,N - INDUSTRIAL E NEGOCIOS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1258.950000,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,436810,COIFA 90CM PRD. SLIM TP1192PT   M220,D - ELETROS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1258.950000,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,412038,COLHER CHA IX/PLS BAMBU 06PC    7388,B - UTILIDADES DOMESTICAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1228.395000,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,487586,COND.SPLIT 12000 COND.GWC12  INV.208,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1155.000000,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,223443,BA/CX CJ.INFANT. 3/6LT     08769  BR,W - LOUCAS E PIAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1146.390000,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,476293,LENCOL JG  KING DPL NINHO       5002,"K - CAMA, MESA E BANHO",C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,1,73.610447,0,1133.055000,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,430301,BALCAO COZ.0.80 1P/1G FRJ/GRF 500342,O - MOVEIS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1047.900000,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,418662,CUBA KIT      KL.73.2.17        BR17,W - LOUCAS E PIAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1037.400000,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,435663,"REVEST.A 32,5X59 LOSANGO CZ AC1,53M2",C - PISOS E REVESTIMENTOS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,1034.361090,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,421744,PRATO SMES.CER.19CM SICILIANO  92956,B - UTILIDADES DOMESTICAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,984.648000,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,228382,CUBA LOC.APOIO 44X25 CURVE1 1730BR01,W - LOUCAS E PIAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,959.595000,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,446656,"PORCEL.A 19X90ESM.TANZ.CAN.EXT1,03M2",C - PISOS E REVESTIMENTOS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,949.448850,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,232092,CHAPA CHURRASQUEIRA GAS 100CM   C100,N - INDUSTRIAL E NEGOCIOS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,944.895000,REPRECIFICAR,MEDIA
