UNIVERSO,NIVEL_1,NIVEL_2,NIVEL_3,PARES_LOJA_PRODUTO,SKUS_DISTINTOS,LOJAS_DISTINTAS,RECEITA_HISTORICA_TOTAL,RECEITA_RUPTURA_CRITICO,RECEITA_EM_RUPTURA,RECEITA_CRITICO,PARES_RUPTURA_CRITICO,PARES_COM_RECEITA_HISTORICA,PARES_SEM_RECEITA_HISTORICA,PARES_DIAS_COBERTURA_FINITO,PARES_DIAS_COBERTURA_INFINITO,DIAS_COBERTURA_MEDIA_FINITA,DIAS_COBERTURA_MEDIANA_FINITA,DIAS_COBERTURA_P25_FINITA,DIAS_COBERTURA_P75_FINITA,ESTOQUE_PROJ_TOTAL,ESTOQUE_PROJ_MEDIANA,VENDA_MEDIA_MES_TOTAL,PARES_EM_RUPTURA,PARES_CRITICO,PARES_ATENCAO,PARES_SAUDAVEL,PARES_STATUS_SEM_VENDA,PCT_PARES_RUPTURA_CRITICO,PCT_PARES_EM_RUPTURA,PCT_PARES_CRITICO,PCT_PARES_DIAS_INFINITO,PCT_PARES_SEM_RECEITA_HISTORICA,PART_RECEITA_RISCO_PCT,PART_RECEITA_UNIVERSO_PCT,PART_RECEITA_RISCO_UNIVERSO_PCT,RECEITA_ETAPA3,TRANSACOES_ETAPA3_LINHAS_VENDA,SKUS_ATIVOS_ETAPA3,PART_RECEITA_ETAPA3_PCT,VAR_RECEITA_2025_VS_2024_ETAPA3_PCT,DIF_RECEITA_VS_ETAPA3,RANK_REPOSICAO
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UA - DUCHAS E CHUVEIROS,UAH - CHUVEIRINHOS,20,2,10,26970.825000,26570.145000,26570.145000,0.000000,19,17,3,20,0,2.250000,0.000000,0.000000,0.000000,-358.000000,-20.000000,69.723413,19,0,1,0,0,95.000000,95.000000,0.000000,0.000000,15.000000,98.514395,0.008192,0.008070,26970.825000,523,2,0.008192,-94.811524,0.000000,313
REDE_FISICA_SEM_LOJA93,W - LOUCAS E PIAS,WC - TANQUES,WCB - TANQUES,10,1,10,26552.820000,26552.820000,24393.495000,2159.325000,10,9,1,10,0,1.500000,0.000000,0.000000,0.000000,-33.000000,-3.500000,14.538095,9,1,0,0,0,100.000000,90.000000,10.000000,0.000000,10.000000,100.000000,0.008065,0.008065,26552.820000,69,1,0.008065,-95.539602,0.000000,314
REDE_FISICA_SEM_LOJA93,H - TUBOS E CONEXOES,HA - TUBOS E CONEXOES,HAJ - CONEXOES PARA ESGOTO,30,3,10,26176.783500,26176.783500,26176.783500,0.000000,29,6,24,29,1,0.000000,0.000000,0.000000,0.000000,-4845.000000,0.000000,303.585252,29,0,0,0,1,96.666667,96.666667,0.000000,3.333333,80.000000,100.000000,0.007951,0.007951,26176.783500,1143,3,0.007951,-44.281320,0.000000,315
REDE_FISICA_SEM_LOJA93,S - TINTAS E QUIMICOS,SA - TINTAS,SAD - TINTAS SPRAY,30,3,10,25881.345000,25881.345000,25881.345000,0.000000,30,25,5,30,0,0.000000,0.000000,0.000000,0.000000,-537.000000,-13.000000,77.870893,30,0,0,0,0,100.000000,100.000000,0.000000,0.000000,16.666667,100.000000,0.007861,0.007861,25881.345000,559,3,0.007861,-75.547690,0.000000,316
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,ODM - ARMARIOS PARA AREAS DE SERVICO,9,2,5,25243.260000,25243.260000,25243.260000,0.000000,9,8,1,9,0,0.000000,0.000000,0.000000,0.000000,-38.000000,-3.000000,12.041667,9,0,0,0,0,100.000000,100.000000,0.000000,0.000000,11.111111,100.000000,0.007667,0.007667,25243.260000,34,2,0.007667,34.242064,0.000000,317
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UD - REGISTROS E VALVULAS,UDG - VALVULAS DE PE E RETENCAO DE PVC,10,1,10,24375.225000,24375.225000,24375.225000,0.000000,10,3,7,10,0,0.000000,0.000000,0.000000,0.000000,-714.000000,0.000000,53.583333,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,70.000000,100.000000,0.007404,0.007404,24375.225000,406,1,0.007404,-86.138687,0.000000,318
REDE_FISICA_SEM_LOJA93,I - ILUMINACAO,IB - RESIDENCIAL,IBG - ABAJURES,20,2,10,28236.180000,24348.660000,24348.660000,0.000000,16,17,3,18,2,12.307692,0.000000,0.000000,0.000000,-47.000000,-2.500000,23.157540,16,0,1,1,2,80.000000,80.000000,0.000000,10.000000,15.000000,86.232132,0.008576,0.007396,28236.180000,137,2,0.008576,-42.271530,0.000000,319
REDE_FISICA_SEM_LOJA93,H - TUBOS E CONEXOES,HA - TUBOS E CONEXOES,HAF - TUBOS INDUSTRIAIS E INSTALACOES A GAS,30,3,10,25970.175000,24332.175000,6665.505000,17666.670000,20,7,23,21,9,8.142131,0.000000,0.000000,0.000000,42.000000,0.000000,37.666667,16,4,0,1,9,66.666667,53.333333,13.333333,30.000000,76.666667,93.692765,0.007888,0.007391,25970.175000,35,3,0.007888,-65.492544,0.000000,320
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UD - REGISTROS E VALVULAS,UDA - REGISTROS,20,2,10,24148.425000,24148.425000,24148.425000,0.000000,20,4,16,20,0,0.000000,0.000000,0.000000,0.000000,-485.000000,0.000000,34.993228,20,0,0,0,0,100.000000,100.000000,0.000000,0.000000,80.000000,100.000000,0.007335,0.007335,24148.425000,361,2,0.007335,-46.746142,0.000000,321
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BE - ARMAZENAR,BED - POTES - PLASTICOS,20,2,10,23795.338000,23795.338000,23795.338000,0.000000,20,18,2,20,0,0.000000,0.000000,0.000000,0.000000,-2147.000000,-89.000000,135.790943,20,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.007227,0.007227,23795.338000,1432,2,0.007227,-62.318982,0.000000,322
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BA - COZINHAR,BAK - CHURRASQUEIRAS DE FOGAO,8,1,8,23008.408500,23008.408500,23008.408500,0.000000,8,8,0,8,0,0.000000,0.000000,0.000000,0.000000,-109.000000,-12.500000,11.559496,8,0,0,0,0,100.000000,100.000000,0.000000,0.000000,0.000000,100.000000,0.006988,0.006988,23008.408500,106,1,0.006988,44.194239,0.000000,323
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UC - ACESSORIOS PARA BANHEIRO,UCH - ESCOVAS SANITARIAS,6,1,6,22982.872500,22982.872500,22982.872500,0.000000,6,5,1,6,0,0.000000,0.000000,0.000000,0.000000,-999.000000,-193.500000,184.936508,6,0,0,0,0,100.000000,100.000000,0.000000,0.000000,16.666667,100.000000,0.006981,0.006981,22982.872500,367,1,0.006981,-56.846074,0.000000,324
REDE_FISICA_SEM_LOJA93,N - INDUSTRIAL E NEGOCIOS,NA - COZINHA INDUSTRIAL,NAJ - TACHOS,10,1,10,22895.670000,22895.670000,22895.670000,0.000000,10,8,2,10,0,0.000000,0.000000,0.000000,0.000000,-26.000000,-2.500000,8.750000,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,20.000000,100.000000,0.006954,0.006954,22895.670000,29,1,0.006954,-14.403173,0.000000,325
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,FF - ACESSORIOS PARA ACABAMENTO,FFD - ESCOVAS DE ACO,10,1,10,21375.900000,21375.900000,21375.900000,0.000000,10,9,1,10,0,0.000000,0.000000,0.000000,0.000000,-746.000000,-63.500000,48.213488,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.006493,0.006493,21375.900000,694,1,0.006493,-46.610559,0.000000,326
REDE_FISICA_SEM_LOJA93,V - DECORACAO,VF - CORTINAS,VFG - ACESSORIOS PARA CORTINAS,10,1,10,21493.437000,21081.312000,21081.312000,0.000000,9,9,1,10,0,15.157895,0.000000,0.000000,0.000000,-3686.000000,-352.500000,182.659818,9,0,0,1,0,90.000000,90.000000,0.000000,0.000000,10.000000,98.082554,0.006528,0.006403,21493.437000,1196,1,0.006528,81.918595,0.000000,327
REDE_FISICA_SEM_LOJA93,J - JARDINAGEM,JA - PLANTAR,"JAD - AGROGEL, ESTRUMES, HUMUS E SUBSTRATOS",10,1,10,20270.145000,20270.145000,20270.145000,0.000000,10,9,1,10,0,0.000000,0.000000,0.000000,0.000000,-336.000000,-25.500000,59.814817,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.006157,0.006157,20270.145000,504,1,0.006157,-94.159411,0.000000,328
REDE_FISICA_SEM_LOJA93,M - MAQUINAS E MOTORES,MD - COMPRESSORES,MDA - COMPRESSORES,10,1,10,19990.635000,19990.635000,15948.240000,4042.395000,10,4,6,10,0,3.000000,0.000000,0.000000,0.000000,-2.000000,0.000000,4.000000,9,1,0,0,0,100.000000,90.000000,10.000000,0.000000,60.000000,100.000000,0.006072,0.006072,19990.635000,5,1,0.006072,-75.391392,0.000000,329
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OE - BANHEIRO,OEB - ESPELHOS E ESPELHEIRAS,10,1,10,19927.488000,19927.488000,17404.863000,2522.625000,10,8,2,10,0,3.000000,0.000000,0.000000,0.000000,-16.000000,-0.500000,10.983333,9,1,0,0,0,100.000000,90.000000,10.000000,0.000000,20.000000,100.000000,0.006053,0.006053,19927.488000,44,1,0.006053,-91.649282,0.000000,330
REDE_FISICA_SEM_LOJA93,W - LOUCAS E PIAS,WB - CUBAS E PIAS,WBJ - CUBAS DE GRANITO,10,1,10,19820.430000,19820.430000,19820.430000,0.000000,10,7,3,10,0,0.000000,0.000000,0.000000,0.000000,-21.000000,-1.000000,7.650000,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,30.000000,100.000000,0.006020,0.006020,19820.430000,32,1,0.006020,-86.783422,0.000000,331
REDE_FISICA_SEM_LOJA93,C - PISOS E REVESTIMENTOS,CA - CERAMICOS E PORCELANATOS,CAH - RODAPES,10,1,10,18495.855000,18495.855000,18495.855000,0.000000,10,1,9,10,0,0.000000,0.000000,0.000000,0.000000,-98.000000,0.000000,39.200000,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,90.000000,100.000000,0.005618,0.005618,18495.855000,8,1,0.005618,-50.016603,0.000000,332
REDE_FISICA_SEM_LOJA93,N - INDUSTRIAL E NEGOCIOS,NC - PROCESSADORES INDUSTRIAIS,NCF - ESPREMEDORES DE FRUTAS,10,1,10,17681.265000,17681.265000,17681.265000,0.000000,10,9,1,10,0,0.000000,0.000000,0.000000,0.000000,-51.000000,-3.000000,14.844444,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.005370,0.005370,17681.265000,53,1,0.005370,130.746568,0.000000,333
REDE_FISICA_SEM_LOJA93,"K - CAMA, MESA E BANHO",KA - CAMA,KAG - SAIAS PARA COLCHAO,10,1,10,17602.515000,17602.515000,17602.515000,0.000000,9,9,1,9,1,0.000000,0.000000,0.000000,0.000000,-13.000000,-1.500000,23.674359,9,0,0,0,1,90.000000,90.000000,0.000000,10.000000,10.000000,100.000000,0.005346,0.005346,17602.515000,187,1,0.005346,-83.655581,0.000000,334
REDE_FISICA_SEM_LOJA93,J - JARDINAGEM,JA - PLANTAR,JAC - FERTILIZANTES,20,2,10,17585.358000,17585.358000,17585.358000,0.000000,20,18,2,20,0,0.000000,0.000000,0.000000,0.000000,-244.000000,-12.000000,71.067943,20,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.005341,0.005341,17585.358000,548,2,0.005341,-87.992692,0.000000,335
REDE_FISICA_SEM_LOJA93,M - MAQUINAS E MOTORES,ME - LIMPEZA,MED - LIMPADORES A VAPOR,10,1,10,29610.483000,17140.683000,17140.683000,0.000000,9,3,7,10,0,4.000000,0.000000,0.000000,0.000000,-2.000000,0.000000,5.866667,9,0,1,0,0,90.000000,90.000000,0.000000,0.000000,70.000000,57.887212,0.008994,0.005206,29610.483000,54,1,0.008994,-77.994030,0.000000,336
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,EG - PLUGS E EXTENSOES ELETRICAS,EGA - PLUGUES E PROLONGADORES,20,2,10,17223.780000,16874.550000,15263.220000,1611.330000,17,18,2,19,1,22.149086,0.000000,0.000000,5.000000,-575.000000,-11.000000,64.179611,14,3,0,2,1,85.000000,70.000000,15.000000,5.000000,10.000000,97.972396,0.005231,0.005125,17223.780000,663,2,0.005231,-51.513506,0.000000,337
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHQ - SUPORTES PARA SERVIR - PRESENTES,10,1,10,17760.960000,15062.460000,15062.460000,0.000000,8,8,2,10,0,46.325203,0.000000,0.000000,0.000000,-40.000000,-2.000000,28.261977,8,0,0,2,0,80.000000,80.000000,0.000000,0.000000,20.000000,84.806565,0.005395,0.004575,17760.960000,274,1,0.005395,-75.822579,0.000000,338
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BC - SERVIR - PLASTICOS,BCC - CANECAS - PLASTICOS,30,3,10,16121.752500,14378.437500,14378.437500,0.000000,28,26,4,30,0,10.074534,0.000000,0.000000,0.000000,-1191.000000,-35.000000,143.323359,28,0,1,1,0,93.333333,93.333333,0.000000,0.000000,13.333333,89.186566,0.004897,0.004367,16121.752500,1467,3,0.004897,-67.220274,0.000000,339
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BG - ACESSORIOS PARA PREPARACAO,BGG - TESOURAS PARA COZINHA,10,1,10,14260.375500,14260.375500,14260.375500,0.000000,10,9,1,10,0,0.000000,0.000000,0.000000,0.000000,-359.000000,-37.500000,39.220455,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.004331,0.004331,14260.375500,324,1,0.004331,-90.399945,0.000000,340
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,FD - ACABAMENTO ELETRICO,FDB - DISCOS E REBOLOS,10,1,10,14128.275000,14128.275000,14128.275000,0.000000,10,8,2,10,0,0.000000,0.000000,0.000000,0.000000,-231.000000,-17.500000,22.170879,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,20.000000,100.000000,0.004291,0.004291,14128.275000,180,1,0.004291,-64.228487,0.000000,341
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BD - ORGANIZAR,BDH - ESTOJOS,20,2,10,13908.856500,13908.856500,13720.591500,188.265000,20,18,2,20,0,0.705882,0.000000,0.000000,0.000000,-1293.000000,-52.000000,103.702796,19,1,0,0,0,100.000000,95.000000,5.000000,0.000000,10.000000,100.000000,0.004225,0.004225,13908.856500,1029,2,0.004225,-78.508204,0.000000,342
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BC - SERVIR - PLASTICOS,BCL - BANDEJAS - PLASTICOS,10,1,10,15955.185750,13540.343250,13540.343250,0.000000,9,8,2,10,0,145.000000,0.000000,0.000000,0.000000,-566.000000,-96.000000,80.066792,9,0,0,1,0,90.000000,90.000000,0.000000,0.000000,20.000000,84.864842,0.004846,0.004113,15955.185750,682,1,0.004846,-56.507665,0.000000,343
REDE_FISICA_SEM_LOJA93,J - JARDINAGEM,JA - PLANTAR,JAG - TRADOS,10,1,10,13783.350000,13330.800000,10645.320000,2685.480000,9,9,1,10,0,8.107692,0.000000,0.000000,13.500000,-46.000000,-5.500000,18.742857,7,2,1,0,0,90.000000,70.000000,20.000000,0.000000,10.000000,96.716691,0.004186,0.004049,13783.350000,53,1,0.004186,11.886430,0.000000,344
REDE_FISICA_SEM_LOJA93,"G - PORTAS, JANELAS E FECHADURAS",GA - PORTAS,GAT - ACESSORIOS PARA PORTA,17,2,10,13300.665000,13300.665000,13300.665000,0.000000,17,16,1,17,0,0.000000,0.000000,0.000000,0.000000,-635.000000,-28.000000,79.791453,17,0,0,0,0,100.000000,100.000000,0.000000,0.000000,5.882353,100.000000,0.004040,0.004040,13300.665000,546,2,0.004040,-86.919300,0.000000,345
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OC - QUARTO,OCM - BASES BOX,10,1,10,12902.505000,12902.505000,9794.715000,3107.790000,10,4,6,10,0,6.000000,0.000000,0.000000,0.000000,-3.000000,0.000000,4.200000,8,2,0,0,0,100.000000,80.000000,20.000000,0.000000,60.000000,100.000000,0.003919,0.003919,12902.505000,10,1,0.003919,-0.501664,0.000000,346
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,"BBO - SOUSPLAT, PANO AMERICANO E GUARDANAPO TEC.",10,1,10,27913.550000,12760.002500,12760.002500,0.000000,6,8,2,10,0,99.953848,0.000000,0.000000,111.006787,65.000000,0.000000,116.156227,6,0,1,3,0,60.000000,60.000000,0.000000,0.000000,20.000000,45.712575,0.008478,0.003876,27913.550000,315,1,0.008478,-57.128014,0.000000,347
REDE_FISICA_SEM_LOJA93,"L - INFANTIL, LAZER E PETS",LB - ALIMENTACAO,LBD - CONJUNTOS,9,1,9,12462.964500,12462.964500,12462.964500,0.000000,9,9,0,9,0,0.000000,0.000000,0.000000,0.000000,-193.000000,-24.000000,26.915152,9,0,0,0,0,100.000000,100.000000,0.000000,0.000000,0.000000,100.000000,0.003785,0.003785,12462.964500,167,1,0.003785,-79.990880,0.000000,348
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,FG - CORTE ELETRICO,FGC - SERRAS TICO-TICO,10,1,10,14593.897500,12041.200500,10668.010500,1373.190000,9,5,5,10,0,21.000000,0.000000,0.000000,0.000000,4.000000,0.000000,7.000000,8,1,0,1,0,90.000000,80.000000,10.000000,0.000000,50.000000,82.508463,0.004433,0.003657,14593.897500,20,1,0.004433,-84.633422,0.000000,349
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBQ - MOLHEIRAS E RAMEQUINS - PRESENTES,9,1,9,11881.647750,11881.647750,11881.647750,0.000000,9,9,0,9,0,0.000000,0.000000,0.000000,0.000000,-991.000000,-98.000000,67.559435,9,0,0,0,0,100.000000,100.000000,0.000000,0.000000,0.000000,100.000000,0.003609,0.003609,11881.647750,648,1,0.003609,-3.404246,0.000000,350
REDE_FISICA_SEM_LOJA93,D - ELETROS,DE - ELETROPORTATEIS PARA COZINHA,DEL - PROCESSADORES,10,1,10,11802.945000,11802.945000,11802.945000,0.000000,9,3,7,9,1,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,5.000000,9,0,0,0,1,90.000000,90.000000,0.000000,10.000000,70.000000,100.000000,0.003585,0.003585,11802.945000,18,1,0.003585,-100.000000,0.000000,351
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BC - SERVIR - PLASTICOS,BCG - SALADEIRAS E TIGELAS - PLASTICOS,20,2,10,11500.314000,11500.314000,11500.314000,0.000000,20,18,2,20,0,0.000000,0.000000,0.000000,0.000000,-867.000000,-36.500000,99.272186,20,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.003493,0.003493,11500.314000,335,2,0.003493,-80.431607,0.000000,352
REDE_FISICA_SEM_LOJA93,"L - INFANTIL, LAZER E PETS",LH - PRAIA E PISCINA,LHM - PORTA LATAS E PORTA GARRAFAS TERMICOS,10,1,10,11232.060000,11232.060000,11232.060000,0.000000,10,9,1,10,0,0.000000,0.000000,0.000000,0.000000,-681.000000,-75.500000,85.063853,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.003412,0.003412,11232.060000,402,1,0.003412,-86.638972,0.000000,353
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BD - ORGANIZAR,BDN - BARRAS PARA UTENSILIOS,10,1,10,11065.740000,11065.740000,11065.740000,0.000000,10,9,1,10,0,0.000000,0.000000,0.000000,0.000000,-144.000000,-10.000000,20.265490,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.003361,0.003361,11065.740000,189,1,0.003361,-56.903107,0.000000,354
REDE_FISICA_SEM_LOJA93,"L - INFANTIL, LAZER E PETS",LK - FITNESS,LKA - GARRAFAS SQUEEZE,10,1,10,10535.413000,10535.413000,10535.413000,0.000000,10,9,1,10,0,0.000000,0.000000,0.000000,0.000000,-1139.000000,-109.500000,74.596189,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.003200,0.003200,10535.413000,743,1,0.003200,-71.658651,0.000000,355
REDE_FISICA_SEM_LOJA93,"L - INFANTIL, LAZER E PETS",LA - BRINQUEDOS,LAO - BRINQUEDOS DIVERSOS,10,1,10,12114.480000,10278.975000,10278.975000,0.000000,8,9,1,10,0,13.825000,0.000000,0.000000,0.000000,-153.000000,-6.500000,24.398614,8,0,1,1,0,80.000000,80.000000,0.000000,0.000000,10.000000,84.848669,0.003680,0.003122,12114.480000,252,1,0.003680,-57.312111,0.000000,356
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHS - BOMBAS MANUAIS PARA GARRAFOES,10,1,10,12527.130000,10272.885000,10272.885000,0.000000,9,6,4,10,0,80.613861,0.000000,0.000000,0.000000,-1.000000,0.000000,90.915114,9,0,0,1,0,90.000000,90.000000,0.000000,0.000000,40.000000,82.005096,0.003805,0.003120,12527.130000,380,1,0.003805,-67.386206,0.000000,357
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OF - ESCRITORIO,OFE - ARMARIOS E ARQUIVOS PARA ESCRITORIO,10,1,10,10180.065000,10180.065000,9424.275000,755.790000,10,7,3,10,0,1.500000,0.000000,0.000000,0.000000,-2.000000,0.000000,10.000000,9,1,0,0,0,100.000000,90.000000,10.000000,0.000000,30.000000,100.000000,0.003092,0.003092,10180.065000,24,1,0.003092,-67.659023,-0.000000,358
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OB - VARANDA E AREA EXTERNA,OBA - CADEIRAS PARA VARANDA E JARDIM,10,1,10,10031.280000,10031.280000,10031.280000,0.000000,10,5,5,10,0,0.000000,0.000000,0.000000,0.000000,-50.000000,0.000000,13.600000,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,50.000000,100.000000,0.003047,0.003047,10031.280000,24,1,0.003047,76.339234,0.000000,359
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BD - ORGANIZAR,BDJ - PORTA COPOS,10,1,10,9946.114500,9946.114500,9946.114500,0.000000,9,6,4,9,1,0.000000,0.000000,0.000000,0.000000,-233.000000,-17.500000,41.951923,9,0,0,0,1,90.000000,90.000000,0.000000,10.000000,40.000000,100.000000,0.003021,0.003021,9946.114500,174,1,0.003021,-49.776548,0.000000,360
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHH - SACA-ROLHAS E ABRIDORES DE GARRAFAS E LATAS,4,1,4,9512.254500,9512.254500,9512.254500,0.000000,4,4,0,4,0,0.000000,0.000000,0.000000,0.000000,-276.000000,-67.500000,18.694472,4,0,0,0,0,100.000000,100.000000,0.000000,0.000000,0.000000,100.000000,0.002889,0.002889,9512.254500,222,1,0.002889,-15.425411,0.000000,361
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UE - BASES E ACABAMENTOS,"UED - REPAROS PARA TORNEIRAS, REGISTROS E MISTURADORES",10,1,10,9510.637500,9510.637500,9510.637500,0.000000,10,9,1,10,0,0.000000,0.000000,0.000000,0.000000,-1225.000000,-57.500000,69.797852,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.002889,0.002889,9510.637500,846,1,0.002889,-26.581544,0.000000,362
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BG - ACESSORIOS PARA PREPARACAO,"BGO - ACESSORIOS PARA CORTAR, DESCASCAR E DESCAMAR",10,1,10,9169.818000,9169.818000,9169.818000,0.000000,10,9,1,10,0,0.000000,0.000000,0.000000,0.000000,-343.000000,-36.000000,29.505018,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.002785,0.002785,9169.818000,409,1,0.002785,-68.885252,0.000000,363
REDE_FISICA_SEM_LOJA93,"G - PORTAS, JANELAS E FECHADURAS",GA - PORTAS,GAF - PUXADORES DE PORTA,10,1,10,9496.620000,8846.985000,8846.985000,0.000000,9,9,1,10,0,18.000000,0.000000,0.000000,0.000000,-9.000000,-1.000000,10.107143,9,0,0,1,0,90.000000,90.000000,0.000000,0.000000,10.000000,93.159303,0.002884,0.002687,9496.620000,39,1,0.002884,-85.686118,0.000000,364
REDE_FISICA_SEM_LOJA93,A - AUTOMOTIVO,"AN - ASSENTOS, CADEIRAS E ENCOSTOS",ANA - ASSENTOS E CADEIRAS INFANTIL AUTOMOTIVOS,10,1,10,13900.740000,8605.800000,8605.800000,0.000000,6,5,5,8,2,21.988636,0.000000,0.000000,10.227273,8.000000,0.000000,10.088889,6,0,1,1,2,60.000000,60.000000,0.000000,20.000000,50.000000,61.908934,0.004222,0.002614,13900.740000,37,1,0.004222,-79.071212,0.000000,365
REDE_FISICA_SEM_LOJA93,Y - EPI,YC - PROTECAO PARA O CORPO,YCA - CINTOS DE SEGURANÇA,10,1,10,12681.595500,8445.990000,8445.990000,0.000000,7,9,1,10,0,42.016901,0.000000,0.000000,31.500000,-87.000000,-5.000000,27.954699,7,0,2,1,0,70.000000,70.000000,0.000000,0.000000,10.000000,66.600374,0.003852,0.002565,12681.595500,195,1,0.003852,-41.076490,0.000000,366
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,"EB - FIOS, CABOS E CONECTORES",EBP - PRENSA CABOS,10,1,10,8213.499000,8213.499000,8213.499000,0.000000,10,8,2,10,0,0.000000,0.000000,0.000000,0.000000,-1321.000000,-114.500000,118.113980,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,20.000000,100.000000,0.002495,0.002495,8213.499000,328,1,0.002495,-76.719337,0.000000,367
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHU - ARGOLAS PARA GUARDANAPO,10,1,10,9047.524500,8026.410000,4635.645000,3390.765000,8,8,2,10,0,32.792208,11.818182,0.000000,15.000000,8.000000,1.000000,18.575000,4,4,1,1,0,80.000000,40.000000,40.000000,0.000000,20.000000,88.713880,0.002748,0.002438,9047.524500,84,1,0.002748,-67.478353,0.000000,368
REDE_FISICA_SEM_LOJA93,D - ELETROS,DB - REFRIGERACAO,DBJ - SUPORTES PARA FOGOES E GELADEIRAS,10,1,10,7884.660000,7884.660000,7884.660000,0.000000,9,7,3,9,1,0.000000,0.000000,0.000000,0.000000,-116.000000,-11.000000,19.193651,9,0,0,0,1,90.000000,90.000000,0.000000,10.000000,30.000000,100.000000,0.002395,0.002395,7884.660000,143,1,0.002395,-78.552829,0.000000,369
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BH - ACESSORIOS PARA SERVIR - PRESENTES,BHG - BOMBONIERES,10,1,10,7473.732000,7473.732000,7473.732000,0.000000,10,6,4,10,0,0.000000,0.000000,0.000000,0.000000,-358.000000,-34.500000,39.472024,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,40.000000,100.000000,0.002270,0.002270,7473.732000,259,1,0.002270,-94.421321,0.000000,370
